ts_ms,timestamp,window_slug,window_end_ts,outcome,yes_token_id,no_token_id,yes_bid,yes_ask,yes_ask_size,yes_bid_size,yes_spread,no_bid,no_ask,no_ask_size,no_bid_size,no_spread,yes_mid,no_mid,yes_imbalance,no_imbalance,btc_price
1775865600981,2026-04-11T00:00:00.981,btc-updown-15m-1775864700,1775865600,Up,71157015365848985867337780142783547572425077992180278957221512520856292792519,24253867434978979189403243260872680482195469064441732960268967226789702529148,0.99,,,72362.82,,,0.01,72362.82,,,,,,,72962.71
1775865600981,2026-04-11T00:00:00.981,btc-updown-15m-1775865600,1775866500,Down,109459307707481189984760033653807062185264764539895339232788214594808879595660,29381342130789511754446978563561217601653981195846724145000229347108726316088,0.45,0.46,9.0,59.01,0.01,0.54,0.55,59.01,9.0,0.01,0.455,0.545,0.867667,0.132333,72962.71
1775865601982,2026-04-11T00:00:01.982,btc-updown-15m-1775865600,1775866500,Down,109459307707481189984760033653807062185264764539895339232788214594808879595660,29381342130789511754446978563561217601653981195846724145000229347108726316088,0.45,0.46,169.93,28.6,0.01,0.54,0.55,28.6,169.93,0.01,0.455,0.545,0.144059,0.855941,72962.71
1775865602983,2026-04-11T00:00:02.983,btc-updown-15m-1775865600,1775866500,Down,109459307707481189984760033653807062185264764539895339232788214594808879595660,29381342130789511754446978563561217601653981195846724145000229347108726316088,0.45,0.46,2525.71,24.13,0.01,0.54,0.55,24.13,2525.71,0.01,0.455,0.545,0.009463,0.990537,72962.71
1775865603983,2026-04-11T00:00:03.983,btc-updown-15m-1775865600,1775866500,Down,109459307707481189984760033653807062185264764539895339232788214594808879595660,29381342130789511754446978563561217601653981195846724145000229347108726316088,0.44,0.46,2319.88,61.36,0.02,0.54,0.56,61.36,2319.88,0.02,0.45,0.55,0.025768,0.974232,72962.7
1775865604983,2026-04-11T00:00:04.983,btc-updown-15m-1775865600,1775866500,Down,109459307707481189984760033653807062185264764539895339232788214594808879595660,29381342130789511754446978563561217601653981195846724145000229347108726316088,0.44,0.45,35.28,22.36,0.01,0.55,0.56,22.36,35.28,0.01,0.445,0.555,0.387925,0.612075,72962.7
1775865605984,2026-04-11T00:00:05.984,btc-updown-15m-1775865600,1775866500,Down,109459307707481189984760033653807062185264764539895339232788214594808879595660,29381342130789511754446978563561217601653981195846724145000229347108726316088,0.42,0.43,34.0,5.76,0.01,0.57,0.58,5.76,34.0,0.01,0.425,0.575,0.144869,0.855131,72962.7
1775865606984,2026-04-11T00:00:06.984,btc-updown-15m-1775865600,1775866500,Down,109459307707481189984760033653807062185264764539895339232788214594808879595660,29381342130789511754446978563561217601653981195846724145000229347108726316088,0.4,0.43,13.52,37.31,0.03,0.57,0.6,37.31,13.52,0.03,0.415,0.585,0.734015,0.265985,72949.47
1775865607985,2026-04-11T00:00:07.985,btc-updown-15m-1775865600,1775866500,Down,109459307707481189984760033653807062185264764539895339232788214594808879595660,29381342130789511754446978563561217601653981195846724145000229347108726316088,0.4,0.43,33.52,49.4,0.03,0.57,0.6,49.4,33.52,0.03,0.415,0.585,0.595755,0.404245,72949.47
1775865608985,2026-04-11T00:00:08.985,btc-updown-15m-1775865600,1775866500,Down,109459307707481189984760033653807062185264764539895339232788214594808879595660,29381342130789511754446978563561217601653981195846724145000229347108726316088,0.38,0.41,5.0,130.0,0.03,0.59,0.62,130.0,5.0,0.03,0.395,0.605,0.962963,0.037037,72949.47
